# Total of 3183 particles
# Generated on : 2014-02-21 16:50:10.433376
# id  type radius  x   y   z   vx   vy   vz   nx   ny   nz  omega
2752  1  1.000000 -15.257351  12.769706  0.000000  0.998778  -0.049427  0.000000  0.667768  -0.744370  0.000000  0.000000
2753  1  1.000000 10.355927  -48.444099  0.000000  -0.088009  0.996120  0.000000  0.917169  0.398498  0.000000  0.000000
2754  1  1.000000 -2.759851  9.608626  0.000000  0.493039  0.870007  0.000000  -0.955384  -0.295366  0.000000  0.000000
2755  1  1.000000 25.980425  0.908271  0.000000  0.999027  0.044109  0.000000  -0.706058  -0.708154  0.000000  0.000000
2756  1  1.000000 -48.518627  30.278704  0.000000  0.792843  0.609426  0.000000  -0.102720  0.994710  0.000000  0.000000
2757  1  1.000000 29.064247  18.160884  0.000000  0.898677  0.438611  0.000000  -0.403025  0.915189  0.000000  0.000000
2758  1  1.000000 -6.199607  2.169578  0.000000  0.953969  0.299904  0.000000  -0.627710  0.778448  0.000000  0.000000
2759  1  1.000000 -5.973527  42.604948  0.000000  0.402477  -0.915430  0.000000  -0.995116  -0.098713  0.000000  0.000000
2760  1  1.000000 -34.834391  9.936143  0.000000  -0.490376  -0.871511  0.000000  0.448168  -0.893949  0.000000  0.000000
2761  1  1.000000 16.589511  26.080161  0.000000  -0.978537  0.206072  0.000000  0.526917  -0.849917  0.000000  0.000000
2762  1  1.000000 -25.750089  -25.684549  0.000000  0.521493  0.853256  0.000000  0.999844  -0.017659  0.000000  0.000000
2763  1  1.000000 4.298256  -30.126360  0.000000  0.357580  0.933883  0.000000  0.009638  -0.999954  0.000000  0.000000
2764  1  1.000000 39.616543  45.874075  0.000000  0.667854  -0.744292  0.000000  -0.996288  0.086081  0.000000  0.000000
2765  1  1.000000 -14.225854  -13.578180  0.000000  -0.518484  -0.855087  0.000000  0.960184  0.279370  0.000000  0.000000
2766  1  1.000000 44.816947  -1.306701  0.000000  0.884969  0.465649  0.000000  -0.963267  -0.268546  0.000000  0.000000
2767  1  1.000000 30.886127  31.313914  0.000000  0.999412  -0.034288  0.000000  -0.899683  0.436543  0.000000  0.000000
2768  1  1.000000 35.257131  -14.587991  0.000000  0.613087  -0.790016  0.000000  -0.230924  0.972972  0.000000  0.000000
2769  1  1.000000 19.469778  -19.357456  0.000000  -0.441971  -0.897029  0.000000  0.954758  0.297384  0.000000  0.000000
2770  1  1.000000 -42.607849  8.657620  0.000000  -0.570232  -0.821484  0.000000  -0.268482  0.963285  0.000000  0.000000
2771  1  1.000000 6.579649  -2.350324  0.000000  -0.826416  -0.563059  0.000000  0.503107  -0.864224  0.000000  0.000000
2772  1  1.000000 39.566475  32.839167  0.000000  -0.999914  0.013103  0.000000  -0.881967  -0.471312  0.000000  0.000000
2773  1  1.000000 18.840882  44.502210  0.000000  -0.559884  0.828571  0.000000  0.030610  -0.999531  0.000000  0.000000
2774  1  1.000000 -26.076837  -7.866709  0.000000  0.431524  -0.902102  0.000000  -0.191568  0.981479  0.000000  0.000000
2775  1  1.000000 -0.797067  -34.512004  0.000000  0.956499  -0.291735  0.000000  0.044453  -0.999011  0.000000  0.000000
2776  1  1.000000 40.969662  35.080648  0.000000  -0.997896  0.064839  0.000000  0.004639  0.999989  0.000000  0.000000
2777  1  1.000000 41.964632  35.070562  0.000000  -0.224245  0.974533  0.000000  -0.971519  -0.236961  0.000000  0.000000
2778  1  1.000000 -20.854763  4.318757  0.000000  -0.562244  -0.826971  0.000000  -0.394011  -0.919106  0.000000  0.000000
2779  1  1.000000 -23.626119  -22.276100  0.000000  0.792839  0.609431  0.000000  -0.765174  0.643824  0.000000  0.000000
2780  1  1.000000 1.341815  -34.644717  0.000000  0.001584  0.999999  0.000000  0.566797  -0.823858  0.000000  0.000000
2781  1  1.000000 -7.068839  -2.838324  0.000000  -0.346813  0.937934  0.000000  0.979477  -0.201557  0.000000  0.000000
2782  1  1.000000 22.306240  47.587951  0.000000  0.730331  0.683094  0.000000  0.959029  0.283306  0.000000  0.000000
2783  1  1.000000 42.525127  42.601144  0.000000  -0.376188  -0.926544  0.000000  0.894493  0.447082  0.000000  0.000000
2784  1  1.000000 -6.717078  47.988107  0.000000  0.736957  -0.675939  0.000000  -0.080401  -0.996763  0.000000  0.000000
2785  1  1.000000 -31.150635  21.501732  0.000000  0.999500  0.031628  0.000000  0.866104  0.499864  0.000000  0.000000
2786  1  1.000000 -43.482082  36.481369  0.000000  -0.082420  -0.996598  0.000000  0.145843  -0.989308  0.000000  0.000000
2787  1  1.000000 -14.688022  17.408926  0.000000  -0.295843  0.955236  0.000000  -0.652121  -0.758115  0.000000  0.000000
2788  1  1.000000 -48.022794  48.855485  0.000000  -0.587516  -0.809212  0.000000  0.081440  -0.996678  0.000000  0.000000
2789  1  1.000000 29.629066  -40.018915  0.000000  -0.522091  -0.852890  0.000000  -0.148423  -0.988924  0.000000  0.000000
2790  1  1.000000 -38.994439  -14.085178  0.000000  0.992899  0.118957  0.000000  0.923860  0.382731  0.000000  0.000000
2791  1  1.000000 2.518023  -21.694014  0.000000  0.963424  0.267981  0.000000  -0.628499  0.777810  0.000000  0.000000
2792  1  1.000000 21.069562  -12.609284  0.000000  -0.248322  0.968677  0.000000  0.040868  -0.999165  0.000000  0.000000
2793  1  1.000000 -30.156813  6.207709  0.000000  -0.221216  -0.975225  0.000000  -0.352449  0.935831  0.000000  0.000000
2794  1  1.000000 13.513354  40.722171  0.000000  0.777079  0.629403  0.000000  0.955539  0.294866  0.000000  0.000000
2795  1  1.000000 3.642554  16.949684  0.000000  -0.807842  0.589400  0.000000  0.949156  -0.314806  0.000000  0.000000
2796  1  1.000000 -25.451238  -47.255140  0.000000  -0.037372  0.999301  0.000000  -0.913230  -0.407444  0.000000  0.000000
2797  1  1.000000 32.698335  45.018498  0.000000  -0.834343  0.551245  0.000000  -0.692282  0.721627  0.000000  0.000000
2798  1  1.000000 -46.049841  -7.377584  0.000000  0.302022  0.953301  0.000000  0.555536  0.831493  0.000000  0.000000
2799  1  1.000000 46.414030  -5.416832  0.000000  -0.530611  0.847615  0.000000  0.757654  0.652656  0.000000  0.000000
2800  1  1.000000 18.792714  24.906626  0.000000  -0.989491  0.144596  0.000000  0.729458  -0.684026  0.000000  0.000000
2801  1  1.000000 -14.568355  -0.301299  0.000000  -0.998146  -0.060864  0.000000  -0.774040  0.633137  0.000000  0.000000
2802  1  1.000000 -22.109281  -6.049752  0.000000  0.012473  -0.999922  0.000000  0.982164  0.188026  0.000000  0.000000
2803  1  1.000000 48.601035  25.789157  0.000000  -0.752769  0.658284  0.000000  -0.713767  0.700384  0.000000  0.000000
2804  1  1.000000 18.121012  18.804420  0.000000  -0.936075  -0.351799  0.000000  -0.660508  0.750819  0.000000  0.000000
2805  1  1.000000 -5.826245  3.025627  0.000000  -0.599494  0.800379  0.000000  0.601668  -0.798746  0.000000  0.000000
2806  1  1.000000 49.495807  -24.671756  0.000000  0.961884  0.273457  0.000000  -0.297206  -0.954813  0.000000  0.000000
2807  1  1.000000 23.608649  -25.685760  0.000000  -0.989783  -0.142582  0.000000  0.516683  0.856177  0.000000  0.000000
2808  1  1.000000 -23.521037  -30.882585  0.000000  0.643619  -0.765346  0.000000  -0.933981  -0.357323  0.000000  0.000000
2809  1  1.000000 25.558644  31.471222  0.000000  -0.976124  -0.217215  0.000000  -0.144622  0.989487  0.000000  0.000000
2810  1  1.000000 -10.046372  42.660558  0.000000  0.968616  0.248562  0.000000  0.727637  0.685962  0.000000  0.000000
2811  1  1.000000 20.788781  5.296378  0.000000  0.729893  -0.683561  0.000000  -0.388162  0.921591  0.000000  0.000000
2812  1  1.000000 5.497344  -17.812979  0.000000  -0.845501  0.533974  0.000000  -0.845463  -0.534034  0.000000  0.000000
2813  1  1.000000 -40.217397  -0.866660  0.000000  0.639844  0.768505  0.000000  0.459163  -0.888352  0.000000  0.000000
2814  1  1.000000 28.436755  -36.051880  0.000000  0.020466  -0.999791  0.000000  0.992413  -0.122951  0.000000  0.000000
2815  1  1.000000 4.257053  45.921217  0.000000  0.999225  -0.039351  0.000000  -0.999844  -0.017637  0.000000  0.000000
2816  1  1.000000 42.484338  47.318748  0.000000  -0.242910  -0.970049  0.000000  -0.998541  0.053993  0.000000  0.000000
2817  1  1.000000 -37.435506  -23.952534  0.000000  -0.839543  0.543293  0.000000  0.813438  -0.581652  0.000000  0.000000
2818  1  1.000000 -22.136162  8.062678  0.000000  -0.999951  -0.009891  0.000000  0.724763  -0.688998  0.000000  0.000000
2819  1  1.000000 28.590326  21.947027  0.000000  -0.038013  -0.999277  0.000000  -0.931415  0.363959  0.000000  0.000000
2820  1  1.000000 35.474504  12.718307  0.000000  0.945582  0.325385  0.000000  -0.725470  -0.688253  0.000000  0.000000
2821  1  1.000000 -5.972292  5.719940  0.000000  -0.995385  -0.095960  0.000000  -0.872826  -0.488031  0.000000  0.000000
2822  1  1.000000 -28.159685  -25.118233  0.000000  -0.976864  -0.213863  0.000000  -0.912587  -0.408883  0.000000  0.000000
2823  1  1.000000 -20.508940  -38.863491  0.000000  -0.973630  0.228133  0.000000  -0.040877  0.999164  0.000000  0.000000
2824  1  1.000000 -27.927016  -39.268203  0.000000  0.922084  -0.386989  0.000000  -0.898436  -0.439104  0.000000  0.000000
2825  1  1.000000 19.537608  -43.501243  0.000000  0.435947  -0.899972  0.000000  -0.943133  0.332416  0.000000  0.000000
2826  1  1.000000 -47.545799  -12.594166  0.000000  0.991076  0.133296  0.000000  -0.715921  0.698182  0.000000  0.000000
2827  1  1.000000 20.847505  43.364692  0.000000  -0.886554  -0.462625  0.000000  -0.749628  -0.661860  0.000000  0.000000
2828  1  1.000000 44.215416  10.532403  0.000000  -0.811660  0.584131  0.000000  0.174264  -0.984699  0.000000  0.000000
2829  1  1.000000 14.410795  -22.730517  0.000000  -0.994342  0.106224  0.000000  0.099708  0.995017  0.000000  0.000000
2830  1  1.000000 -2.247118  -44.714528  0.000000  -0.541028  -0.841005  0.000000  -0.501189  0.865338  0.000000  0.000000
2831  1  1.000000 20.606578  42.701795  0.000000  -0.999371  0.035459  0.000000  0.415268  0.909699  0.000000  0.000000
2832  1  1.000000 -29.752325  -48.086934  0.000000  -0.994226  -0.107306  0.000000  0.693676  -0.720287  0.000000  0.000000
2833  1  1.000000 -47.702309  20.489597  0.000000  0.781985  0.623298  0.000000  -0.312663  0.949864  0.000000  0.000000
2834  1  1.000000 -23.086494  10.928746  0.000000  -0.692793  0.721136  0.000000  0.451407  0.892318  0.000000  0.000000
2835  1  1.000000 14.947832  -48.134603  0.000000  0.994856  0.101301  0.000000  0.516364  0.856369  0.000000  0.000000
2836  1  1.000000 45.174128  43.650952  0.000000  0.307103  -0.951676  0.000000  -0.582702  0.812686  0.000000  0.000000
2837  1  1.000000 38.913966  -7.129007  0.000000  -0.372281  -0.928120  0.000000  -0.035200  -0.999380  0.000000  0.000000
2838  1  1.000000 13.241622  32.230756  0.000000  -0.683416  -0.730029  0.000000  0.502410  -0.864630  0.000000  0.000000
2839  1  1.000000 -38.663705  17.258445  0.000000  0.182608  0.983186  0.000000  0.122894  0.992420  0.000000  0.000000
2840  1  1.000000 -0.800831  -1.615838  0.000000  -0.999865  -0.016447  0.000000  0.418244  -0.908335  0.000000  0.000000
2841  1  1.000000 9.418837  -43.814211  0.000000  -0.911170  0.412030  0.000000  0.897472  0.441072  0.000000  0.000000
2842  1  1.000000 47.877658  2.951104  0.000000  -0.992760  -0.120114  0.000000  -0.999143  -0.041385  0.000000  0.000000
2843  1  1.000000 3.055344  -47.619560  0.000000  0.800895  0.598805  0.000000  0.247610  0.968860  0.000000  0.000000
2844  1  1.000000 -23.226178  -0.083209  0.000000  -0.685723  0.727862  0.000000  -0.168747  0.985659  0.000000  0.000000
2845  1  1.000000 -2.575608  17.959263  0.000000  0.966104  0.258155  0.000000  -0.752347  -0.658767  0.000000  0.000000
2846  1  1.000000 37.049991  3.537086  0.000000  0.661254  0.750162  0.000000  -0.728772  0.684757  0.000000  0.000000
2847  1  1.000000 41.182448  11.331866  0.000000  0.999699  -0.024544  0.000000  -0.986801  -0.161940  0.000000  0.000000
2848  1  1.000000 -1.550525  -29.810390  0.000000  0.225323  -0.974284  0.000000  -0.683388  -0.730055  0.000000  0.000000
2849  1  1.000000 -40.252113  23.242950  0.000000  -0.430019  0.902820  0.000000  0.564174  -0.825656  0.000000  0.000000
2850  1  1.000000 -47.791999  -27.552288  0.000000  -0.542027  0.840361  0.000000  0.590637  -0.806938  0.000000  0.000000
2851  1  1.000000 2.083528  -9.250931  0.000000  -0.788684  -0.614799  0.000000  0.999723  0.023539  0.000000  0.000000
2852  1  1.000000 10.169616  29.994259  0.000000  -0.826396  -0.563090  0.000000  -0.048064  0.998844  0.000000  0.000000
2853  1  1.000000 49.548493  -9.480493  0.000000  -0.413368  0.910564  0.000000  -0.665365  0.746518  0.000000  0.000000
2854  1  1.000000 -23.279502  29.106029  0.000000  -0.388297  0.921534  0.000000  0.892577  -0.450895  0.000000  0.000000
2855  1  1.000000 -29.235998  27.414570  0.000000  -0.035706  -0.999362  0.000000  -0.929716  -0.368277  0.000000  0.000000
2856  1  1.000000 -28.318924  -12.128195  0.000000  0.630230  -0.776408  0.000000  0.941990  -0.335642  0.000000  0.000000
2857  1  1.000000 -27.102295  -32.210257  0.000000  -0.731604  -0.681729  0.000000  0.355227  0.934780  0.000000  0.000000
2858  1  1.000000 21.897197  -30.032197  0.000000  0.783665  0.621183  0.000000  -0.935836  0.352436  0.000000  0.000000
2859  1  1.000000 -13.487206  23.627400  0.000000  -0.708312  -0.705900  0.000000  -0.291150  -0.956677  0.000000  0.000000
2860  1  1.000000 -4.082352  46.319971  0.000000  -0.639436  -0.768845  0.000000  0.641331  0.767264  0.000000  0.000000
2861  1  1.000000 11.901311  47.020012  0.000000  -0.232194  -0.972669  0.000000  -0.953243  0.302205  0.000000  0.000000
2862  1  1.000000 -17.134499  -1.669936  0.000000  -0.971977  -0.235075  0.000000  0.871917  0.489654  0.000000  0.000000
2863  1  1.000000 11.654615  -5.912898  0.000000  -0.717346  0.696718  0.000000  -0.690393  -0.723435  0.000000  0.000000
2864  1  1.000000 0.621650  46.369054  0.000000  0.998227  -0.059523  0.000000  -0.182736  0.983162  0.000000  0.000000
2865  1  1.000000 21.735180  -23.626482  0.000000  0.252231  0.967667  0.000000  -0.204317  -0.978905  0.000000  0.000000
2866  1  1.000000 32.447243  44.431050  0.000000  0.995137  -0.098503  0.000000  -0.327007  0.945022  0.000000  0.000000
2867  1  1.000000 -2.955391  -8.956243  0.000000  -0.526394  0.850241  0.000000  0.465859  -0.884859  0.000000  0.000000
2868  1  1.000000 1.493254  32.197270  0.000000  -0.992612  -0.121329  0.000000  0.763033  0.646359  0.000000  0.000000
2869  1  1.000000 34.114468  25.182561  0.000000  0.739132  0.673561  0.000000  -0.291287  0.956636  0.000000  0.000000
2870  1  1.000000 -12.861010  -13.783298  0.000000  -0.710882  -0.703311  0.000000  0.980672  0.195658  0.000000  0.000000
2871  1  1.000000 44.759569  -38.678778  0.000000  0.077816  -0.996968  0.000000  -0.956701  0.291073  0.000000  0.000000
2872  1  1.000000 41.057526  -11.152688  0.000000  -0.200144  -0.979767  0.000000  0.849903  0.526939  0.000000  0.000000
2873  1  1.000000 37.566168  35.037044  0.000000  -0.895517  -0.445027  0.000000  0.205630  -0.978630  0.000000  0.000000
2874  1  1.000000 4.556092  -35.903518  0.000000  0.897830  -0.440342  0.000000  -0.520696  -0.853742  0.000000  0.000000
2875  1  1.000000 -43.012260  29.894304  0.000000  0.697831  0.716263  0.000000  -0.905471  -0.424407  0.000000  0.000000
2876  1  1.000000 8.332486  -23.302936  0.000000  -0.799773  -0.600302  0.000000  0.941850  -0.336034  0.000000  0.000000
2877  1  1.000000 48.214847  47.964393  0.000000  -0.966358  -0.257202  0.000000  -0.977968  -0.208757  0.000000  0.000000
2878  1  1.000000 22.113698  33.867409  0.000000  0.596516  -0.802601  0.000000  -0.944321  -0.329025  0.000000  0.000000
2879  1  1.000000 1.081826  -3.020440  0.000000  -0.201715  -0.979444  0.000000  0.986015  0.166656  0.000000  0.000000
2880  1  1.000000 41.800259  -30.343919  0.000000  -0.206663  -0.978412  0.000000  -0.449524  0.893268  0.000000  0.000000
2881  1  1.000000 28.358790  35.432826  0.000000  0.982954  -0.183853  0.000000  -0.998700  0.050975  0.000000  0.000000
2882  1  1.000000 19.478176  -16.634888  0.000000  -0.806020  0.591889  0.000000  0.021784  0.999763  0.000000  0.000000
2883  1  1.000000 -21.874244  -34.964137  0.000000  0.947933  0.318470  0.000000  -0.985866  0.167535  0.000000  0.000000
2884  1  1.000000 1.423035  21.019469  0.000000  -0.913611  0.406590  0.000000  0.726871  -0.686774  0.000000  0.000000
2885  1  1.000000 -9.826935  33.842066  0.000000  -0.752408  -0.658697  0.000000  -0.999949  0.010091  0.000000  0.000000
2886  1  1.000000 28.605675  39.867123  0.000000  -0.014536  -0.999894  0.000000  0.962920  -0.269788  0.000000  0.000000
2887  1  1.000000 -46.060444  45.411612  0.000000  0.999615  -0.027751  0.000000  -0.958276  0.285844  0.000000  0.000000
2888  1  1.000000 42.118768  48.169146  0.000000  0.834156  0.551528  0.000000  0.250528  -0.968109  0.000000  0.000000
2889  1  1.000000 -40.474562  8.908399  0.000000  -0.764040  -0.645169  0.000000  0.999998  -0.002137  0.000000  0.000000
2890  1  1.000000 -9.979116  -49.194511  0.000000  0.500779  -0.865575  0.000000  0.204591  0.978848  0.000000  0.000000
2891  1  1.000000 1.396309  41.646640  0.000000  -0.655106  0.755537  0.000000  0.997754  0.066985  0.000000  0.000000
2892  1  1.000000 -45.521028  -31.822696  0.000000  -0.010813  0.999942  0.000000  0.268662  0.963234  0.000000  0.000000
2893  1  1.000000 25.737919  26.753451  0.000000  -0.920561  -0.390598  0.000000  -0.707916  -0.706297  0.000000  0.000000
2894  1  1.000000 30.152847  11.382251  0.000000  -0.582371  0.812923  0.000000  -0.469029  0.883183  0.000000  0.000000
2895  1  1.000000 2.621726  27.593821  0.000000  -0.480661  0.876907  0.000000  0.026125  -0.999659  0.000000  0.000000
2896  1  1.000000 46.100329  -46.725661  0.000000  -0.984120  -0.177502  0.000000  -0.995404  -0.095765  0.000000  0.000000
2897  1  1.000000 46.527541  22.167141  0.000000  -1.000000  -0.000735  0.000000  -0.817038  -0.576584  0.000000  0.000000
2898  1  1.000000 47.896049  -5.332170  0.000000  -0.795605  -0.605816  0.000000  -0.780330  0.625368  0.000000  0.000000
2899  1  1.000000 24.666751  19.707368  0.000000  0.664002  -0.747731  0.000000  -0.554471  0.832203  0.000000  0.000000
2900  1  1.000000 -46.087296  16.695517  0.000000  0.988079  0.153951  0.000000  -0.972271  0.233855  0.000000  0.000000
2901  1  1.000000 -16.654581  -44.849855  0.000000  -0.634777  0.772695  0.000000  -0.827795  0.561030  0.000000  0.000000
2902  1  1.000000 18.074305  -45.148381  0.000000  -0.903390  -0.428820  0.000000  -0.959078  -0.283141  0.000000  0.000000
2903  1  1.000000 37.163348  -39.057926  0.000000  -0.916988  -0.398915  0.000000  0.881865  0.471502  0.000000  0.000000
2904  1  1.000000 -34.066006  -15.522752  0.000000  -0.724536  0.689237  0.000000  -0.801024  0.598633  0.000000  0.000000
2905  1  1.000000 27.995314  45.671076  0.000000  -0.230090  -0.973169  0.000000  0.797829  0.602884  0.000000  0.000000
2906  1  1.000000 -47.267562  41.967726  0.000000  -0.461095  -0.887351  0.000000  -0.772038  0.635576  0.000000  0.000000
2907  1  1.000000 12.849668  0.915056  0.000000  -0.997915  0.064545  0.000000  -0.113232  0.993569  0.000000  0.000000
2908  1  1.000000 12.124019  25.650038  0.000000  0.891052  0.453902  0.000000  0.859942  -0.510391  0.000000  0.000000
2909  1  1.000000 19.513271  -40.378285  0.000000  0.922502  0.385991  0.000000  -0.046980  -0.998896  0.000000  0.000000
2910  1  1.000000 -40.614738  -5.535180  0.000000  -0.761316  0.648381  0.000000  -0.009642  -0.999954  0.000000  0.000000
2911  1  1.000000 -31.912161  -7.722788  0.000000  0.970517  0.241033  0.000000  -0.653140  0.757237  0.000000  0.000000
2912  1  1.000000 -7.049858  42.102485  0.000000  0.902053  -0.431625  0.000000  0.860149  -0.510043  0.000000  0.000000
2913  1  1.000000 -34.054226  35.669562  0.000000  0.766207  0.642594  0.000000  0.997462  0.071199  0.000000  0.000000
2914  1  1.000000 -14.722245  14.482468  0.000000  0.860278  0.509826  0.000000  -0.294116  0.955770  0.000000  0.000000
2915  1  1.000000 32.946958  27.182526  0.000000  0.637212  -0.770689  0.000000  0.642539  0.766253  0.000000  0.000000
2916  1  1.000000 -45.099681  -0.961942  0.000000  0.956635  0.291289  0.000000  0.733562  -0.679623  0.000000  0.000000
2917  1  1.000000 -12.420837  8.815815  0.000000  0.999858  -0.016875  0.000000  0.416654  -0.909065  0.000000  0.000000
2918  1  1.000000 -17.096582  -12.480596  0.000000  -0.223541  0.974695  0.000000  0.914525  0.404530  0.000000  0.000000
2919  1  1.000000 40.354018  20.838841  0.000000  -0.442945  -0.896549  0.000000  -0.432040  -0.901854  0.000000  0.000000
2920  1  1.000000 -37.408492  44.918517  0.000000  -0.849989  0.526800  0.000000  -0.819768  -0.572696  0.000000  0.000000
2921  1  1.000000 -3.815034  -27.146129  0.000000  -0.969009  -0.247025  0.000000  0.040479  -0.999180  0.000000  0.000000
2922  1  1.000000 35.668866  13.115352  0.000000  0.765498  0.643439  0.000000  0.842730  0.538336  0.000000  0.000000
2923  1  1.000000 -33.671328  -7.466547  0.000000  -0.987258  -0.159126  0.000000  0.970907  -0.239457  0.000000  0.000000
2924  1  1.000000 -9.054251  -30.422312  0.000000  0.984631  0.174645  0.000000  -0.366477  0.930427  0.000000  0.000000
2925  1  1.000000 23.950751  7.773924  0.000000  -0.358280  0.933614  0.000000  -0.013388  0.999910  0.000000  0.000000
2926  1  1.000000 40.179961  47.013321  0.000000  0.756267  0.654263  0.000000  -0.987988  0.154528  0.000000  0.000000
2927  1  1.000000 -30.559714  -13.037095  0.000000  -0.329344  0.944210  0.000000  -0.828963  0.559304  0.000000  0.000000
2928  1  1.000000 35.273816  -37.475706  0.000000  0.589651  -0.807658  0.000000  0.142501  -0.989795  0.000000  0.000000
2929  1  1.000000 -31.490882  4.267465  0.000000  -0.067807  -0.997698  0.000000  0.867233  0.497902  0.000000  0.000000
2930  1  1.000000 -28.780601  47.023187  0.000000  -0.104281  -0.994548  0.000000  0.735241  -0.677805  0.000000  0.000000
2931  1  1.000000 10.891966  -34.057551  0.000000  0.613287  -0.789860  0.000000  0.926415  -0.376505  0.000000  0.000000
2932  1  1.000000 9.242362  40.763090  0.000000  -0.797144  -0.603789  0.000000  0.878374  -0.477975  0.000000  0.000000
2933  1  1.000000 -1.058816  38.378126  0.000000  -0.202661  -0.979249  0.000000  0.925359  -0.379091  0.000000  0.000000
2934  1  1.000000 20.187382  0.593441  0.000000  0.759974  0.649954  0.000000  0.474071  -0.880487  0.000000  0.000000
2935  1  1.000000 33.334786  -24.762658  0.000000  0.992637  0.121129  0.000000  -0.015679  0.999877  0.000000  0.000000
2936  1  1.000000 -48.674956  -11.880886  0.000000  -0.584673  -0.811269  0.000000  0.992953  0.118511  0.000000  0.000000
2937  1  1.000000 -18.307560  34.126115  0.000000  0.574153  0.818748  0.000000  0.831467  -0.555574  0.000000  0.000000
2938  1  1.000000 -45.893334  -43.105153  0.000000  0.931935  0.362625  0.000000  -0.686410  0.727214  0.000000  0.000000
2939  1  1.000000 34.416497  31.560114  0.000000  -0.728344  0.685212  0.000000  -0.056380  -0.998409  0.000000  0.000000
2940  1  1.000000 -7.008369  -38.906209  0.000000  -0.787411  0.616428  0.000000  0.458466  -0.888712  0.000000  0.000000
2941  1  1.000000 -9.723267  28.187738  0.000000  -0.940711  -0.339209  0.000000  0.553762  0.832675  0.000000  0.000000
2942  1  1.000000 13.814921  -41.154647  0.000000  0.721197  -0.692730  0.000000  -0.522762  -0.852479  0.000000  0.000000
2943  1  1.000000 -6.135193  20.460689  0.000000  0.999736  -0.022986  0.000000  0.927072  -0.374883  0.000000  0.000000
2944  1  1.000000 -24.834870  -47.658420  0.000000  0.327668  -0.944793  0.000000  -0.381554  0.924347  0.000000  0.000000
2945  1  1.000000 -5.976317  40.621880  0.000000  -0.149997  0.988686  0.000000  -0.988653  -0.150217  0.000000  0.000000
2946  1  1.000000 -0.622981  -49.098312  0.000000  0.594735  0.803922  0.000000  0.017652  0.999844  0.000000  0.000000
2947  1  1.000000 4.536155  -45.390886  0.000000  -0.623206  0.782058  0.000000  0.325968  0.945381  0.000000  0.000000
2948  1  1.000000 -13.602467  -2.211976  0.000000  -0.922277  0.386530  0.000000  -0.966395  -0.257063  0.000000  0.000000
2949  1  1.000000 -0.519984  23.556921  0.000000  0.305764  -0.952107  0.000000  0.830606  0.556861  0.000000  0.000000
2950  1  1.000000 12.671108  46.987169  0.000000  -0.310476  0.950581  0.000000  -0.661618  -0.749841  0.000000  0.000000
2951  1  1.000000 -12.020458  24.813387  0.000000  -0.570073  -0.821594  0.000000  -0.685493  -0.728079  0.000000  0.000000
2952  1  1.000000 -3.315484  -20.876122  0.000000  -0.944680  -0.327994  0.000000  -0.695376  -0.718646  0.000000  0.000000
2953  1  1.000000 -9.742738  33.571093  0.000000  -0.946996  0.321247  0.000000  0.267447  0.963573  0.000000  0.000000
2954  1  1.000000 13.925773  -41.189265  0.000000  0.337773  -0.941228  0.000000  -0.846608  -0.532218  0.000000  0.000000
2955  1  1.000000 -35.812989  45.690940  0.000000  0.823342  -0.567546  0.000000  -0.522824  -0.852441  0.000000  0.000000
2956  1  1.000000 -1.878658  -30.953766  0.000000  0.997271  -0.073825  0.000000  -0.537530  0.843245  0.000000  0.000000
2957  1  1.000000 36.966181  19.196951  0.000000  0.476478  -0.879186  0.000000  -0.980760  -0.195216  0.000000  0.000000
2958  1  1.000000 -47.604842  14.814907  0.000000  0.917603  -0.397499  0.000000  -0.999936  0.011302  0.000000  0.000000
2959  1  1.000000 -35.598285  6.021771  0.000000  0.993214  0.116300  0.000000  0.173310  0.984867  0.000000  0.000000
2960  1  1.000000 -18.246469  -14.337684  0.000000  0.893932  0.448202  0.000000  -0.550688  0.834711  0.000000  0.000000
2961  1  1.000000 49.433862  34.124187  0.000000  0.969224  -0.246181  0.000000  -0.336156  -0.941806  0.000000  0.000000
2962  1  1.000000 20.478439  -7.025185  0.000000  0.053861  0.998548  0.000000  -0.818871  -0.573978  0.000000  0.000000
2963  1  1.000000 45.641976  11.231122  0.000000  0.313241  -0.949674  0.000000  0.185981  0.982553  0.000000  0.000000
2964  1  1.000000 -25.669407  -15.587117  0.000000  0.973372  0.229233  0.000000  0.356479  -0.934303  0.000000  0.000000
2965  1  1.000000 -28.296146  -49.963295  0.000000  0.462549  -0.886594  0.000000  -0.810126  0.586256  0.000000  0.000000
2966  1  1.000000 -49.602488  35.265019  0.000000  0.995405  0.095750  0.000000  0.249955  0.968257  0.000000  0.000000
2967  1  1.000000 -47.721870  2.041953  0.000000  -0.988681  0.150034  0.000000  -0.981944  0.189171  0.000000  0.000000
2968  1  1.000000 -34.156754  -23.961785  0.000000  0.604036  -0.796957  0.000000  -0.302228  0.953236  0.000000  0.000000
2969  1  1.000000 40.549623  8.018407  0.000000  -0.731059  -0.682315  0.000000  0.987217  0.159380  0.000000  0.000000
2970  1  1.000000 9.271331  -20.729331  0.000000  0.991974  0.126438  0.000000  -0.602556  -0.798076  0.000000  0.000000
2971  1  1.000000 6.376950  -47.839674  0.000000  0.014771  0.999891  0.000000  -0.995963  0.089762  0.000000  0.000000
2972  1  1.000000 -23.282282  2.924879  0.000000  -0.275912  -0.961183  0.000000  0.669009  -0.743254  0.000000  0.000000
